SPECI CYYR 130013Z 01013G19KT 4SM -SN OVC015 00/M00 A2949 RMK SC8 DENSITY ALT -1031FT SLP991=

METAR CYYR 130000Z 01013G21KT 6SM -SN OVC015 00/M01 A2950 RMK SC8 DENSITY ALT -1032FT SLP992=

METAR CYYR 122300Z 02013G19KT 12SM -SN FEW010 OVC015 01/M01 A2951 RMK SF1SC8 DENSITY ALT -1031FT SLP998=

SPECI CYYR 122249Z 01013G20KT 12SM -SN FEW010 OVC015 01/M01 A2952 RMK SF1SC8 DENSITY ALT -1043FT SLP999=

METAR CYYR 122200Z 02014G22KT 10SM -SN BKN012 OVC019 00/M00 A2953 RMK SF7SC1 DENSITY ALT -1066FT /S02/ SLP003=

SPECI CYYR 122126Z 02013G21KT 7SM -SN BKN012 OVC019 00/M00 A2954 RMK SF7SC1 DENSITY ALT -1103FT SLP006=

SPECI CYYR 122112Z 02015G23KT 3SM -SN BR BKN010 OVC013 00/M00 A2954 RMK SF5SF3 DENSITY ALT -1103FT SLP007=

METAR CYYR 122100Z 02014G24KT 1 3/4SM -SN BR BKN010 OVC013 00/M00 A2954 RMK FG1SF5SF2 DENSITY ALT -1102FT SLP008=

SPECI CYYR 122040Z 02015G24KT 1 1/2SM -SN BR OVC009 00/M00 A2955 RMK FG1SF7 DENSITY ALT -1114FT SLP010=

SPECI CYYR 122020Z 02018G23KT 3/4SM -SN BR OVC009 00/M00 A2956 RMK SN4SF4 DENSITY ALT -1127FT SLP012=

METAR CYYR 122000Z 02015G22KT 1 1/4SM -SN BR OVC010 00/M00 A2956 RMK FG1SF7 DENSITY ALT -1127FT /S01/ SLP014=

METAR CYYR 121900Z 02014G19KT 1SM -SN BR OVC006 00/M01 A2958 RMK SN3SF5 DENSITY ALT -1164FT SLP021=

SPECI CYYR 121831Z 01012G19KT 1SM -SN BR BKN007 OVC013 00/M01 A2959 RMK SN3SF4SF1 DENSITY ALT -1176FT SLP024=

METAR CYYR 121800Z 02012G19KT 1 1/4SM -SN BR SCT008 OVC013 00/M01 A2960 RMK SN2SF2SF4 DENSITY ALT -1189FT SLP027=

SPECI CYYR 121737Z 02011G17KT 1 1/4SM -SN BR SCT009 OVC013 00/M01 A2962 RMK SN2SF2SF4 DENSITY ALT -1213FT SLP032=

SPECI CYYR 121715Z 02014KT 1 1/2SM -SN BR SCT008 OVC013 00/M01 A2962 RMK SN1SF2SF5 DENSITY ALT -1213FT SLP034=

METAR CYYR 121700Z 02014G19KT 1 1/4SM -SN BR BKN009 OVC013 00/M01 A2963 RMK SN1SF5SF2 DENSITY ALT -1225FT /S05/ SLP038=

SPECI CYYR 121646Z 02014G20KT 1SM -SN BR OVC006 M00/M01 A2964 RMK SN3SF5 DENSITY ALT -1275FT SLP040=

SPECI CYYR 121633Z 02010KT 1SM -SN BR OVC005 M01/M01 A2965 RMK SN4SF4 DENSITY ALT -1340FT SLP044=

SPECI CYYR 121612Z 01005KT 5/8SM -SN BR OVC007 M01/M02 A2966 RMK SN6SF2 DENSITY ALT -1406FT SLP048=

METAR CYYR 121600Z 01005KT 3/4SM -SN BR OVC013 M01/M03 A2967 RMK SN6SF2 DENSITY ALT -1459FT VIS VRB 1/2-1 SLP051=

SPECI CYYR 121544Z 01004KT 1SM -SN BR OVC012 M01/M03 A2968 RMK SN3SF5 DENSITY ALT -1498FT VIS VRB 1/2-1 1/2 CIG EST SLP054=

SPECI CYYR 121533Z 35004KT 3/4SM -SN BR VV005 M02/M03 A2968 RMK SN8 DENSITY ALT -1537FT SLP056=

METAR CYYR 121500Z 31004KT 5/8SM -SN BR VV005 M03/M04 A2971 RMK SN8 DENSITY ALT -1679FT /S04/ SLP064=

SPECI CYYR 121433Z 30003KT 5/8SM -SN BR OVC013 M04/M05 A2972 RMK SN7SF1 DENSITY ALT -1823FT SLP069=

METAR CYYR 121400Z 23004KT 1/2SM SN OVC013 M05/M07 A2974 RMK SN7SF1 DENSITY ALT -2089FT SLP075=

SPECI CYYR 121351Z 21003KT 3/4SM -SN VV005 M05/M07 A2974 RMK SN8 DENSITY ALT -2102FT SLP076=

SPECI CYYR 121316Z 21004KT 1SM -SN OVC013 M06/M07 A2976 RMK SN2SF6 DENSITY ALT -2179FT SLP081=

METAR CYYR 121300Z 22002KT 3/4SM -SN OVC004 M06/M07 A2976 RMK SN6SF2 DENSITY ALT -2205FT /S02/ SLP083=

SPECI CYYR 121248Z 23002KT 1SM -SN OVC004 M06/M07 A2976 RMK SN4SF4 DENSITY ALT -2257FT SLP083=

SPECI CYYR 121239Z 00000KT 3/4SM -SN VV004 M07/M08 A2977 RMK SN8 DENSITY ALT -2323FT SLP085=

METAR CYYR 121200Z 22003KT 1/2SM SN VV004 M07/M08 A2978 RMK SN8 DENSITY ALT -2416FT /S03/ SLP089=

SPECI CYYR 121111Z 22004KT 1/2SM SN VV004 M08/M08 A2980 RMK SN8 DENSITY ALT -2466FT SLP094=

METAR CYYR 121100Z 22003KT 1 1/4SM -SN OVC005 M08/M08 A2980 RMK SN4SF4 DENSITY ALT -2480FT SLP095=

SPECI CYYR 121039Z 23003KT 1 1/2SM -SN OVC005 M08/M09 A2980 RMK SN3SF5 DENSITY ALT -2493FT SLP096=

SPECI CYYR 121025Z 22003KT 2SM -SN OVC006 M08/M09 A2981 RMK SF8 DENSITY ALT -2519FT SLP097=

SPECI CYYR 121015Z 20003KT 4SM -SN OVC007 M08/M09 A2981 RMK SF8 DENSITY ALT -2519FT SLP099=

METAR CYYR 121000Z 22002KT 8SM -SN FEW004 OVC008 M08/M09 A2981 RMK SF1SF8 DENSITY ALT -2546FT SLP100=

SPECI CYYR 120922Z 23002KT 4SM -SN FEW004 OVC008 M08/M09 A2982 RMK SF2SF6 DENSITY ALT -2571FT SLP103=

METAR CYYR 120900Z 24002KT 8SM -SN FEW004 BKN008 OVC013 M08/M09 A2983 RMK SF1SF7SF1 DENSITY ALT -2583FT /S01/ SLP106=

SPECI CYYR 120839Z 00000KT 5SM -SN FEW004 OVC009 M08/M09 A2983 RMK SF2SF6 DENSITY ALT -2610FT SLP106=

