Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35
IMEI;METAR;Date/Time (UTC);Unit Type;DataType;Latitude;Longitude;Elevation (ft);Tilt (°);Orientation (°);Wind Direction (°);Wind Speed (kt);Peak Wind Direction (°);Peak Wind Speed (kt);Visibility (SM);Weather;Cloud Layers (ft);Temperature (°F);DewPoint (°F);Relative Humidity (%);Altimeter (inHg);Precipitation (in/hr);Ceilometer Hits;Wind Chill (°F);Heat Index (°F);Lightning Frequency;Lightning Distance (NM);Voltage (V);Mode;Station Pressure (inHg);Pressure Altitude (ft);Density Altitude (ft);Sedimentatary Interference;Full Packet;
300534066581040;METAR 300534066581040 210455Z AUTO 01013G17KT 6SM CLR M5/M9 A2981 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0455Z;;Weather;53.3075;-60.4006;128;7;7;12;13;11;17;6SM;;CLR;22.5;16.0;76;29.81;0;0/4;9.4;18;0; ;4.8;20 Minute;29.67;219;-2201;OK;@0deN:108:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,04:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1005.26:2981  RH:76  WI:13:12:2.3:S  GU:17:11  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:272:272  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210435Z AUTO 02011G15KT 6SM CLR M6/M9 A2982 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0435Z;;Weather;53.3075;-60.4006;128;7;8;19;11;19;15;6SM;;CLR;21.9;16.3;79;29.82;0;0/4;9.8;17.5;0; ;4.8;20 Minute;29.68;213;-2201;OK;@0deN:107:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,04:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-5.6  BA:1005.49:2982  RH:79  WI:11:19:1.8:S  GU:15:19  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:272:272  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210415Z AUTO 01011G15KT 6SM CLR M6/M9 A2982 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0415Z;;Weather;53.3075;-60.4006;128;7;7;14;11;13;15;6SM;;CLR;21.6;16.7;81;29.82;0;0/4;9.3;17.2;0; ;4.8;20 Minute;29.68;212;-2201;OK;@0deN:106:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,04:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.8  BA:1005.52:2982  RH:81  WI:11:14:1.8:S  GU:15:13  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:277:277  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210355Z AUTO 03010G15KT 6SM CLR M6/M9 A2982 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0355Z;;Weather;53.3075;-60.4006;128;7;7;27;10;31;15;6SM;;CLR;21.9;16.7;80;29.82;0;0/4;10.4;17.6;0; ;4.8;20 Minute;29.68;217;-2201;OK;@0deN:105:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,03:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.6  BA:1005.34:2982  RH:80  WI:10:27:2.1:S  GU:15:31  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:289:289  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210335Z AUTO 03009G12KT 6SM CLR M5/M9 A2981 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0335Z;;Weather;53.3075;-60.4006;128;7;7;34;9;40;12;6SM;;CLR;22.3;16.5;78;29.81;0;0/4;11.5;17.9;0; ;4.8;20 Minute;29.67;223;-2201;OK;@0deN:104:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,03:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.4  BA:1005.12:2981  RH:78  WI:9:34:1.6:S  GU:12:40  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:282:282  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210315Z AUTO 02009G11KT 6SM CLR M5/M9 A2980 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0315Z;;Weather;53.3075;-60.4006;128;7;7;21;9;29;11;6SM;;CLR;22.3;16.5;78;29.8;0;0/4;11.5;17.9;0; ;4.8;20 Minute;29.66;230;-2201;OK;@0deN:103:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,03:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.4  BA:1004.85:2980  RH:78  WI:9:21:1.9:S  GU:11:29  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:54:275:275  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210255Z AUTO 01012G16KT 6SM CLR M5/M9 A2980 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0255Z;;Weather;53.3075;-60.4006;128;7;7;12;12;10;16;6SM;;CLR;22.5;16.3;77;29.8;0;0/4;9.9;18;0; ;4.8;20 Minute;29.66;234;-2201;OK;@0deN:102:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,02:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1004.70:2980  RH:77  WI:12:12:2.2:S  GU:16:10  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:54:273:273  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210235Z AUTO 36014G17KT 6SM CLR M5/M9 A2980 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0235Z;;Weather;53.3075;-60.4006;128;7;7;3;14;358;17;6SM;;CLR;22.5;16.3;77;29.8;0;0/4;8.9;18;0; ;4.8;20 Minute;29.66;236;-2201;OK;@0deN:101:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,02:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1004.62:2980  RH:77  WI:14:3:2.6:S  GU:17:358  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:273:273  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210215Z AUTO 01017G25KT 6SM CLR M5/M9 A2979 RMK AO2 SLPNO MAX WND 01025KT 53.3075° -60.4006°;02/21/2026 0215Z;;Weather;53.3075;-60.4006;128;7;7;8;17;8;25;6SM;;CLR;22.6;16.5;77;29.79;0;0/4;7.8;18.2;0; ;4.8;20 Minute;29.65;241;-2100;OK;@0deN:100:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,02:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.2  BA:1004.47:2979  RH:77  WI:17:8:3.2:S  GU:25:8  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:66:?:--:54:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210155Z AUTO 01013G16KT 6SM CLR M5/M9 A2979 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0155Z;;Weather;53.3075;-60.4006;128;7;7;10;13;10;16;6SM;;CLR;22.6;16.5;77;29.79;0;0/4;9.6;18.2;0; ;4.8;20 Minute;29.65;245;-2100;OK;@0deN:99:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,01:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.2  BA:1004.30:2979  RH:77  WI:13:10:2.4:S  GU:16:10  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:132:?:--:48:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210135Z AUTO 02012G16KT 6SM CLR M5/M9 A2978 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0135Z;;Weather;53.3075;-60.4006;128;7;7;15;12;18;16;6SM;;CLR;22.5;16.7;78;29.78;0;0/4;9.9;18.1;0; ;4.8;20 Minute;29.64;247;-2100;OK;@0deN:98:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,01:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.3  BA:1004.22:2978  RH:78  WI:12:15:2.1:S  GU:16:18  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:132:?:--:48:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210115Z AUTO 01010G15KT 6SM CLR M6/M9 A2978 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0115Z;;Weather;53.3075;-60.4006;128;7;7;9;10;9;15;6SM;;CLR;21.9;16.2;78;29.78;0;0/4;10.4;17.5;0; ;4.8;20 Minute;29.64;249;-2201;OK;@0deN:97:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,01:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-5.6  BA:1004.15:2978  RH:78  WI:10:9:1.4:S  GU:15:9  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:66:?:--:48:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210055Z AUTO 36006G09KT 6SM CLR M6/M9 A2978 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0055Z;;Weather;53.3075;-60.4006;128;7;7;4;6;9;9;6SM;;CLR;21.2;16.3;81;29.78;0;0/4;12.6;16.8;0; ;4.8;20 Minute;29.64;251;-2201;OK;@0deN:96:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,00:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-6.0  BA:1004.08:2978  RH:81  WI:6:4:1.0:S  GU:9:9  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:279:279  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210035Z AUTO 36004G06KT 6SM CLR M7/M9 A2978 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0035Z;;Weather;53.3075;-60.4006;128;7;7;355;4;2;6;6SM;;CLR;19.6;15.6;84;29.78;0;0/4;13;15.2;0; ;4.8;20 Minute;29.64;254;-2300;OK;@0deN:95:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,00:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-6.9  BA:1003.98:2978  RH:84  WI:4:355:0.8:S  GU:6:2  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:54:290:290  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 210015Z AUTO 27003G04KT 6SM CLR M8/M10 A2977 RMK AO2 SLPNO 53.3075° -60.4006°;02/21/2026 0015Z;;Weather;53.3075;-60.4006;128;7;7;274;3;276;4;6SM;;CLR;17.6;13.3;83;29.77;0;0/4;12.3;13;0; ;4.8;20 Minute;29.63;259;-2500;OK;@0deN:94:10/10  B:4.80:2:000000:79:000:ZZ  T:26/02/21,00:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.0  BA:1003.79:2977  RH:83  WI:3:274:0.6:S  GU:4:276  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:281:281  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202355Z AUTO 25003G04KT 6SM CLR M8/M11 A2977 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2355Z;;Weather;53.3075;-60.4006;128;7;7;253;3;252;4;6SM;;CLR;16.9;12.4;82;29.77;0;0/4;11.4;12.1;0; ;4.9;20 Minute;29.63;261;-2500;OK;@0deN:93:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,23:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.4  BA:1003.71:2977  RH:82  WI:3:253:0.5:S  GU:4:252  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:287:287  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202335Z AUTO 36001G02KT 6SM CLR M9/M11 A2977 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2335Z;;Weather;53.3075;-60.4006;128;7;7;;1;207;2;6SM;;CLR;16.5;11.7;81;29.77;0;0/4;;11.7;0; ;4.9;20 Minute;29.63;263;-2598;OK;@0deN:92:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,23:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.6  BA:1003.67:2977  RH:81  WI:1:?:0.4:S  GU:2:207  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:48:280:280  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202315Z AUTO 20002G03KT 6SM CLR M9/M11 A2977 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2315Z;;Weather;53.3075;-60.4006;128;7;7;199;2;193;3;6SM;;CLR;16.3;11.5;81;29.77;0;0/4;;11.5;0; ;4.9;20 Minute;29.63;261;-2598;OK;@0deN:91:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,23:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.7  BA:1003.71:2977  RH:81  WI:2:199:0.5:S  GU:3:193  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:282:282  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202255Z AUTO 22002KT 6SM CLR M9/M12 A2977 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2255Z;;Weather;53.3075;-60.4006;128;7;7;217;2;216;2;6SM;;CLR;16.0;11.1;81;29.77;0;0/4;;11.1;0; ;4.9;20 Minute;29.63;263;-2598;OK;@0deN:90:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,22:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.9  BA:1003.64:2977  RH:81  WI:2:217:0.4:S  GU:2:216  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:276:276  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202235Z AUTO 26004KT 6SM CLR M9/M12 A2976 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2235Z;;Weather;53.3075;-60.4006;128;8;7;261;4;260;4;6SM;;CLR;15.6;10.8;81;29.76;0;0/4;8.3;10.7;0; ;4.9;20 Minute;29.62;267;-2598;OK;@0deN:89:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,22:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.1  BA:1003.50:2976  RH:81  WI:4:261:0.6:S  GU:4:260  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:42:277:277  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202215Z AUTO 26004G05KT 6SM CLR M9/M12 A2976 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2215Z;;Weather;53.3075;-60.4006;128;8;7;257;4;254;5;6SM;;CLR;15.4;10.8;81;29.76;0;0/4;8.1;10.5;0; ;4.9;20 Minute;29.62;269;-2598;OK;@0deN:88:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,22:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.2  BA:1003.45:2976  RH:81  WI:4:257:0.7:S  GU:5:254  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:275:275  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202155Z AUTO 26004KT 6SM CLR M9/M12 A2976 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2155Z;;Weather;53.3075;-60.4006;128;8;7;256;4;258;4;6SM;;CLR;15.4;10.8;81;29.76;0;0/4;8.1;10.5;0; ;4.9;20 Minute;29.62;270;-2598;OK;@0deN:87:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,21:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.2  BA:1003.39:2976  RH:81  WI:4:256:0.5:S  GU:4:258  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:280:280  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202135Z AUTO 25004G06KT 6SM CLR M9/M12 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2135Z;;Weather;53.3075;-60.4006;128;7;8;250;4;237;6;6SM;;CLR;16.0;10.9;80;29.75;0;0/4;8.7;11;0; ;4.9;20 Minute;29.61;274;-2598;OK;@0deN:86:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,21:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:7:7  TA:-8.9  BA:1003.24:2975  RH:80  WI:4:250:0.6:S  GU:6:237  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:278:278  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202115Z AUTO 28005G06KT 6SM CLR M9/M12 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2115Z;;Weather;53.3075;-60.4006;128;7;7;282;5;280;6;6SM;;CLR;16.0;10.4;78;29.75;0;0/4;7.4;10.9;0; ;4.9;20 Minute;29.61;276;-2598;OK;@0deN:85:10/10  B:4.90:2:000000:79:000:ZZ  T:26/02/20,21:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.9  BA:1003.17:2975  RH:78  WI:5:282:0.8:S  GU:6:280  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:278:278  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202055Z AUTO 29004G06KT 6SM CLR M9/M12 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2055Z;;Weather;53.3075;-60.4006;128;7;7;293;4;291;6;6SM;;CLR;15.8;9.9;77;29.75;0;0/4;8.5;10.7;0; ;5;20 Minute;29.61;276;-2598;OK;@0deN:84:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/20,20:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-9.0  BA:1003.18:2975  RH:77  WI:4:293:0.7:S  GU:6:291  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:281:281  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202035Z AUTO 29004G06KT 6SM CLR M9/M13 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2035Z;;Weather;53.3075;-60.4006;128;8;7;288;4;280;6;6SM;;CLR;15.6;9.5;76;29.75;0;0/4;8.3;10.5;0; ;5;20 Minute;29.61;278;-2598;OK;@0deN:83:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/20,20:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.1  BA:1003.11:2975  RH:76  WI:4:288:1.0:S  GU:6:280  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:48:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 202015Z AUTO 31005G06KT 6SM CLR M9/M12 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 2015Z;;Weather;53.3075;-60.4006;128;7;7;310;5;317;6;6SM;;CLR;16.0;9.9;76;29.75;0;0/4;7.4;10.9;0; ;5;20 Minute;29.61;280;-2598;OK;@0deN:82:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/20,20:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-8.9  BA:1003.03:2975  RH:76  WI:5:310:0.9:S  GU:6:317  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:42:274:274  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201955Z AUTO 33006G07KT 6SM CLR M9/M12 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1955Z;;Weather;53.3075;-60.4006;128;7;7;331;6;333;7;6SM;;CLR;15.8;9.9;77;29.75;0;0/4;6;10.7;0; ;5;20 Minute;29.61;282;-2598;OK;@0deN:81:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/20,19:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-9.0  BA:1002.97:2975  RH:77  WI:6:331:0.8:S  GU:7:333  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:42:272:272  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201935Z AUTO 34008G09KT 6SM CLR M9/M13 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1935Z;;Weather;53.3075;-60.4006;128;7;7;343;8;344;9;6SM;;CLR;15.1;9.1;77;29.74;0;0/4;3.3;9.9;0; ;5;20 Minute;29.6;286;-2598;OK;@0deN:80:10/10  B:5.00:2:000000:79:000:ZZ  T:26/02/20,19:35:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:7:7  TA:-9.4  BA:1002.82:2974  RH:77  WI:8:343:1.0:S  GU:9:344  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:42:281:281  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201915Z AUTO 35008G12KT 6SM CLR M9/M13 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1915Z;;Weather;53.3075;-60.4006;128;8;7;347;8;352;12;6SM;;CLR;15.1;9.0;76;29.75;0;0/4;3.3;9.9;0; ;5.1;20 Minute;29.61;282;-2598;OK;@0deN:79:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/20,19:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.4  BA:1002.97:2975  RH:76  WI:8:347:0.9:S  GU:12:352  LD:?:0:--  CL:0cc14:0:0:0:0  PW:0.00:0:?:--:42:278:278  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201855Z AUTO 33008G10KT 6SM CLR M9/M13 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1855Z;;Weather;53.3075;-60.4006;128;8;7;333;8;330;10;6SM;;CLR;15.3;8.8;75;29.75;0;0/4;3.5;10;0; ;5.1;20 Minute;29.61;283;-2598;OK;@0deN:78:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/20,18:55:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.3  BA:1002.93:2975  RH:75  WI:8:333:1.2:S  GU:10:330  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:42:281:281  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201835Z AUTO 34007G09KT 6SM CLR M9/M13 A2974 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1835Z;;Weather;53.3075;-60.4006;128;8;7;339;7;342;9;6SM;;CLR;15.1;8.2;74;29.74;0;0/4;4.2;9.8;0; ;5.1;20 Minute;29.6;285;-2598;OK;@0deN:77:10/10  B:5.10:2:000000:79:000:ZZ  T:26/02/20,18:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-9.4  BA:1002.86:2974  RH:74  WI:7:339:0.7:S  GU:9:342  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:42:284:284  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201815Z AUTO 33007G09KT 6SM CLR M10/M14 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1815Z;;Weather;53.3075;-60.4006;128;8;8;326;7;323;9;6SM;;CLR;14.7;7.7;73;29.75;0;0/4;3.7;9.3;0; ;5.2;20 Minute;29.61;283;-2700;OK;@0deN:76:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/20,18:15:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:8:8  TA:-9.6  BA:1002.94:2975  RH:73  WI:7:326:0.9:S  GU:9:323  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:42:286:286  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201755Z AUTO 33007G10KT 6SM CLR M10/M14 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1755Z;;Weather;53.3075;-60.4006;128;8;8;330;7;327;10;6SM;;CLR;14.0;6.6;72;29.75;0;0/4;2.9;8.5;0; ;5.2;20 Minute;29.61;281;-2700;OK;@0deN:75:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/20,17:55:38  LA:53.30750  LO:-60.40060  EL:39:z  OR:8:8:8  TA:-10.0  BA:1003.01:2975  RH:72  WI:7:330:0.7:S  GU:10:327  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:42:286:286  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
300534066581040;METAR 300534066581040 201735Z AUTO 34007G09KT 6SM CLR M10/M15 A2975 RMK AO2 SLPNO 53.3075° -60.4006°;02/20/2026 1735Z;;Weather;53.3075;-60.4006;128;8;7;342;7;348;9;6SM;;CLR;13.3;5.9;72;29.75;0;0/4;2;7.7;0; ;5.2;20 Minute;29.61;277;-2799;OK;@0deN:74:10/10  B:5.20:2:000000:79:000:ZZ  T:26/02/20,17:35:39  LA:53.30750  LO:-60.40060  EL:39:z  OR:7:8:8  TA:-10.4  BA:1003.16:2975  RH:72  WI:7:342:0.9:S  GU:9:348  LD:?:0:--  CL:0ca14:0:0:0:0  PW:0.00:0:?:--:42:283:283  VI:6.3  XA:0:0:0:0  XD:0:0:0:0:0  ;
